20240126	17:29:43	592311cd-b78a-46cc-98c4-5163257a1e03	GET	/	undefined
20240126	17:29:43	1ac1eea4-4938-41cd-b246-d2c382c31050	GET	/css/style.css	undefined
20240126	17:29:43	0b9c06b4-b8be-4d5c-88de-332e48c20303	GET	/favicon.ico	undefined
20240126	17:31:04	b6d87d62-7a32-4687-82de-dfba41c9a5b2	GET	/	undefined
20240126	17:31:04	0a0390aa-ae80-4cad-bbe1-41bed5708c2e	GET	/css/style.css	undefined
20240126	17:31:11	d7f5ca3a-c740-4a3a-bffc-651370f466b7	GET	/test	undefined
20240126	17:31:11	84523121-9e62-4aa1-a743-b8feb9ac4eb1	GET	/css/style.css	undefined
20240126	17:31:41	ab4fdab0-d495-4b02-bde8-e47ffc0ab99d	GET	/	undefined
20240126	17:31:41	8b419deb-1071-47cf-8f3e-93c087ed5a2b	GET	/css/style.css	undefined
20240126	17:31:41	63b617c6-aedc-495a-8e38-de94b57ea915	GET	/favicon.ico	undefined
20240126	17:34:22	fa60613d-efb8-45a8-987f-dbb9fc6c7f5e	GET	/refresh	undefined
20240126	17:34:22	95cec7a2-946b-48f8-9120-447ade769579	GET	/css/style.css	undefined
20240126	17:36:06	f5698995-1a56-49fb-9a6a-ca6a8942af97	GET	/tasks	undefined
20240126	17:36:11	f51c7f14-9ff0-47e7-8eb5-fe5de86a3071	GET	/users	undefined
20240126	17:37:59	fdb9952e-9f9d-4bba-b43d-d56507f606a5	GET	/auth	undefined
20240126	17:37:59	32b979b0-dd25-434d-90c4-208a47daf47d	GET	/css/style.css	undefined
20240126	17:38:13	76827a15-6e10-4384-8f35-bf13dc65def8	GET	/users	undefined
20240126	17:39:09	f92ed95c-f5a2-46fa-9a27-6e7d932342ef	GET	/record/	http://localhost:3000
20240126	17:39:09	8fc2eee3-10e0-4a95-9c73-84274ef15fe9	GET	/record/	http://localhost:3000
20240126	17:45:02	6c1c649d-39f0-4127-bd36-8dfb750067ab	GET	/record/	http://localhost:3000
20240126	17:45:02	936ea3f1-2a54-43d5-8cbb-0ef3b1d9fe2e	GET	/record/	http://localhost:3000
20240126	17:46:51	a28c81f9-5069-4840-aa47-4a53a1be02b7	GET	/tasks	http://localhost:3000
20240126	17:46:51	8091573f-6bcb-441f-b1b3-55cfc3cff5f6	GET	/tasks	http://localhost:3000
20240126	17:47:27	cb2408fb-ae39-481f-b252-fa6ec4907f9d	GET	/tasks	http://localhost:3000
20240126	17:47:27	dc527273-e2a6-4514-b1e0-6f776378e416	GET	/tasks	http://localhost:3000
